"ID","TIPO GEOMETRIA","AÑO","IMAGEN","CAUSA","AREA_Ha","OBSERVACION","LATITUD","LONGITUD","MUNICIPIO"
"7437","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,044519","Ninguna","8° 22' 45,135"" N","77° 15' 11,343"" W","ACANDÍ"
"4618","Polygon","2.019","T18PTQ_20190313T153619_TCI.jp2 - T18PTQ_20181228T153611_TCI.jp2","Ganadería","1,066331","Ninguna","8° 24' 11,891"" N","77° 9' 37,341"" W","ACANDÍ"
"4693","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,069211","Ninguna","8° 27' 37,582"" N","77° 21' 33,841"" W","ACANDÍ"
"4698","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,069671","Ninguna","8° 27' 19,067"" N","77° 18' 58,484"" W","ACANDÍ"
"7448","Polygon","2.020","T18PTQ_20200206T153619_TCI_10m.jp2 - T18PTQ_20200201T153611_TCI_10m.jp2","Cultivo","1,096255","Ninguna","8° 18' 34,676"" N","77° 12' 34,399"" W","ACANDÍ"
"4714","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,108873","Ninguna","8° 22' 4,942"" N","77° 8' 19,535"" W","ACANDÍ"
"3415","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,113577","Ninguna","8° 20' 10,032"" N","77° 12' 48,958"" W","ACANDÍ"
"4646","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,115426","Ninguna","8° 35' 55,805"" N","77° 22' 44,353"" W","ACANDÍ"
"7421","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,118324","Ninguna","8° 33' 40,172"" N","77° 22' 19,079"" W","ACANDÍ"
"4673","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,119178","Ninguna","8° 29' 54,283"" N","77° 22' 17,091"" W","ACANDÍ"
"4722","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Ganadería","1,122608","Ninguna","8° 28' 11,086"" N","77° 15' 12,556"" W","ACANDÍ"
"4675","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,15278","Ninguna","8° 29' 31,713"" N","77° 21' 45,202"" W","ACANDÍ"
"3416","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,153676","Ninguna","8° 20' 53,652"" N","77° 13' 37,083"" W","ACANDÍ"
"4629","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,171002","Ninguna","8° 31' 47,721"" N","77° 22' 36,267"" W","ACANDÍ"
"3423","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,18123","Ninguna","8° 19' 30,537"" N","77° 13' 4,894"" W","ACANDÍ"
"14","Polygon","2.018","LC08_L1TP_010054_20170224_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","1,189967","Vegetación Secundaria","8° 31' 19,237"" N","77° 16' 29,493"" W","ACANDÍ"
"4738","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20181228T153611_TCI.jp2","Ganadería","1,193173","Ninguna","8° 23' 22,861"" N","77° 11' 54,868"" W","ACANDÍ"
"15","Polygon","2.018","LC08_L1TP_010054_20170224_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","1,203183","Ninguna","8° 34' 54,700"" N","77° 22' 16,750"" W","ACANDÍ"
"9422","Polygon","2.021","T18PTQ_20201202T153619_TCI_10m.jp2 - T18PTQ_20210131T153619_TCI_10m (1).jp2","Cultivo","1,210107","Ninguna","8° 33' 1.683"" N","77° 24' 16.120"" W","ACANDÍ"
"7456","Polygon","2.020","T18PTQ_20200201T153611_TCI_10m.jp2 - T18PTQ_20200112T153611_TCI_10m.jp2","Cultivo","1,223331","Ninguna","8° 20' 10,599"" N","77° 12' 18,355"" W","ACANDÍ"
"4648","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,242582","Ninguna","8° 36' 4,799"" N","77° 23' 54,163"" W","ACANDÍ"
"4634","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,247132","Ninguna","8° 32' 0,208"" N","77° 21' 13,331"" W","ACANDÍ"
"9412","Polygon","2.021","T18PTQ_20201202T153619_TCI_10m.jp2 - T18PTQ_20210302T153619_TCI_10m.jp2","Cultivo","1,252721","Ninguna","8° 36' 7.417"" N","77° 20' 42.463"" W","ACANDÍ"
"25","Polygon","2.018","Mosaico 2013 - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","1,255827","Ninguna","8° 34' 34,462"" N","77° 21' 17,083"" W","ACANDÍ"
"4715","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,255883","Ninguna","8° 21' 15,999"" N","77° 8' 4,505"" W","ACANDÍ"
"7432","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,261875","Ninguna","8° 27' 15,078"" N","77° 15' 2,006"" W","ACANDÍ"
"9294","Polygon","2.021","T18PTQ_20210302T153619_TCI_10m.jp2 - T18PTQ_2020ACAN.tif","Cultivo","1,284319","Ninguna","8° 13' 17.777"" N","77° 9' 36.573"" W","ACANDÍ"
"3422","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,284501","Ninguna","8° 19' 23,060"" N","77° 13' 9,909"" W","ACANDÍ"
"7474","Polygon","2.020","T18PTQ_20200211T153611_TCI_10m.jp2 - T18PTQ_20190815T153621_TCI_10m.jp2","Cultivo","1,289828","Ninguna","8° 25' 59,346"" N","77° 18' 53,441"" W","ACANDÍ"
"4631","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,291333","Ninguna","8° 31' 11,419"" N","77° 22' 50,104"" W","ACANDÍ"
"4621","Polygon","2.019","T18PTQ_20190313T153619_TCI.jp2 - T18PTQ_20181228T153611_TCI.jp2","Ganadería","1,318103","Ninguna","8° 23' 25,568"" N","77° 9' 2,688"" W","ACANDÍ"
"4661","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,330424","Ninguna","8° 30' 37,106"" N","77° 20' 48,811"" W","ACANDÍ"
"7483","Polygon","2.020","T18PTQ_20200211T153611_TCI_10m.jp2 - T18PTQ_20200211T153611_TCI_10m.jp2","Cultivo","1,357523","Ninguna","8° 28' 10,009"" N","77° 22' 5,602"" W","ACANDÍ"
"9403","Polygon","2.021","T18PTQ_2020ACAN.tif - T18PTQ_20210903T153621_TCI_10m.jp2","Cultivo","1,363143","Ninguna","8° 18' 14.240"" N","77° 13' 14.367"" W","ACANDÍ"
"16","Polygon","2.018","LC08_L1TP_010054_20170224_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","1,365615","Ninguna","8° 36' 23,813"" N","77° 22' 5,889"" W","ACANDÍ"
"4635","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,373141","Ninguna","8° 32' 11,174"" N","77° 21' 3,882"" W","ACANDÍ"
"3425","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,377691","Ninguna","8° 17' 52,604"" N","77° 12' 25,737"" W","ACANDÍ"
"7488","Polygon","2.020","T18PTQ_20200112T153611_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,378581","Ninguna","8° 31' 21,968"" N","77° 22' 18,728"" W","ACANDÍ"
"4628","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,378584","Ninguna","8° 31' 36,078"" N","77° 21' 58,421"" W","ACANDÍ"
"4655","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,402018","Ninguna","8° 31' 13,523"" N","77° 17' 25,760"" W","ACANDÍ"
"3424","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,412457","Ninguna","8° 18' 28,093"" N","77° 13' 47,849"" W","ACANDÍ"
"0","Polygon","2.015","NA","Cultivo","1,421094","Ninguna","8° 27' 42,191"" N","77° 14' 44,745"" W","ACANDÍ"
"7404","Polygon","2.020","T18PTQ_20201202T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,426694","Ninguna","8° 23' 31,933"" N","77° 9' 32,298"" W","ACANDÍ"
"7450","Polygon","2.020","T18PTQ_20200211T153611_TCI_10m.jp2 - T18PTQ_20200206T153619_TCI_10m.jp2","Cultivo","1,443601","Ninguna","8° 18' 36,346"" N","77° 12' 39,349"" W","ACANDÍ"
"9410","Polygon","2.021","T18PTQ_20201202T153619_TCI_10m.jp2 - T18PTQ_20210302T153619_TCI_10m.jp2","Cultivo","1,451856","Ninguna","8° 33' 47.780"" N","77° 18' 4.456"" W","ACANDÍ"
"1","Polygon","2.015","NA","Cultivo","1,458546","Ninguna","8° 28' 1,766"" N","77° 14' 59,354"" W","ACANDÍ"
"4730","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Ganadería","1,464847","Ninguna","8° 25' 43,711"" N","77° 10' 6,727"" W","ACANDÍ"
"9401","Polygon","2.021","T18PTQ_2020ACAN.tif - T18PTQ_20210903T153621_TCI_10m.jp2","Cultivo","1,464882","Ninguna","8° 19' 48.202"" N","77° 12' 47.530"" W","ACANDÍ"
"4712","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,477798","Ninguna","8° 21' 58,068"" N","77° 10' 21,545"" W","ACANDÍ"
"17","Polygon","2.018","LC08_L1TP_010054_20170224_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","1,49374","Vegetación Secundaria","8° 31' 9,838"" N","77° 16' 33,168"" W","ACANDÍ"
"7400","Polygon","2.019","T18PTQ_20191024T153621_TCI_10m.jp2 - T18PTQ_20190527T153621_TCI_10m.jp2","Cultivo","1,494261","Ninguna","8° 20' 22,220"" N","77° 12' 3,064"" W","ACANDÍ"
"7427","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,501355","Ninguna","8° 28' 22,390"" N","77° 18' 35,197"" W","ACANDÍ"
"4649","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,521463","Ninguna","8° 33' 30,121"" N","77° 18' 4,271"" W","ACANDÍ"
"7424","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,536293","Ninguna","8° 36' 10,742"" N","77° 20' 50,832"" W","ACANDÍ"
"4666","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,537189","Ninguna","8° 31' 5,750"" N","77° 21' 17,789"" W","ACANDÍ"
"7406","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20190716T153621_TCI_10m.jp2","Cultivo","1,549399","Ninguna","8° 23' 44,376"" N","77° 8' 38,494"" W","ACANDÍ"
"2950","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,565236","Ninguna","8° 18' 20,813"" N","77° 13' 45,324"" W","ACANDÍ"
"4626","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20190313T153619_TCI.jp2","Ganadería","1,567984","Ninguna","8° 24' 37,897"" N","77° 11' 13,706"" W","ACANDÍ"
"3420","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,569","Ninguna","8° 20' 10,345"" N","77° 12' 30,460"" W","ACANDÍ"
"9421","Polygon","2.021","T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20210302T153619_TCI_10m.jp2","Cultivo","1,584768","Ninguna","8° 38' 45.996"" N","77° 21' 10.841"" W","ACANDÍ"
"4665","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,596553","Ninguna","8° 30' 53,995"" N","77° 21' 22,733"" W","ACANDÍ"
"7428","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,613158","Ninguna","8° 28' 19,501"" N","77° 14' 58,426"" W","ACANDÍ"
"4737","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20181228T153611_TCI.jp2","Ganadería","1,614261","Ninguna","8° 23' 32,055"" N","77° 12' 4,803"" W","ACANDÍ"
"7433","Polygon","2.020","T18PTQ_20200211T153611_TCI_10m.jp2 - T18PTQ_20200206T153619_TCI_10m.jp2","Cultivo","1,62227","Ninguna","8° 29' 19,151"" N","77° 15' 31,188"" W","ACANDÍ"
"3435","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,625507","Ninguna","8° 33' 9,095"" N","77° 21' 48,967"" W","ACANDÍ"
"9413","Polygon","2.021","T18PTQ_20201202T153619_TCI_10m.jp2 - T18PTQ_20210131T153619_TCI_10m (1).jp2","Cultivo","1,640362","Ninguna","8° 34' 36.750"" N","77° 21' 20.945"" W","ACANDÍ"
"7414","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,647843","Ninguna","8° 32' 9,179"" N","77° 22' 26,483"" W","ACANDÍ"
"4721","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20180721T153621_TCI.jp2","Ganadería","1,648609","Ninguna","8° 27' 8,245"" N","77° 14' 13,711"" W","ACANDÍ"
"4706","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,651087","Ninguna","8° 23' 22,498"" N","77° 8' 59,575"" W","ACANDÍ"
"7455","Polygon","2.020","T18PTQ_20200206T153619_TCI_10m.jp2 - T18PTQ_20200201T153611_TCI_10m.jp2","Cultivo","1,65705","Ninguna","8° 19' 36,540"" N","77° 12' 55,853"" W","ACANDÍ"
"7408","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,663534","Ninguna","8° 32' 31,167"" N","77° 21' 22,738"" W","ACANDÍ"
"7416","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,708449","Ninguna","8° 32' 21,030"" N","77° 22' 27,681"" W","ACANDÍ"
"7447","Polygon","2.020","T18PTQ_20200112T153611_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,708673","Ninguna","8° 19' 58,262"" N","77° 12' 37,664"" W","ACANDÍ"
"3413","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,720157","Ninguna","8° 20' 53,458"" N","77° 13' 18,166"" W","ACANDÍ"
"7396","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,723402","Ninguna","8° 20' 28,249"" N","77° 6' 25,341"" W","ACANDÍ"
"7435","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,73029","Ninguna","8° 28' 57,435"" N","77° 16' 6,937"" W","ACANDÍ"
"3432","Polygon","2.018","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,737865","Ninguna","8° 28' 34,576"" N","77° 18' 51,748"" W","ACANDÍ"
"3419","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,751124","Ninguna","8° 20' 11,748"" N","77° 12' 42,046"" W","ACANDÍ"
"3418","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,780655","Ninguna","8° 20' 11,832"" N","77° 12' 42,226"" W","ACANDÍ"
"4697","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,806119","Ninguna","8° 27' 11,937"" N","77° 19' 11,409"" W","ACANDÍ"
"4701","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","1,823183","Ninguna","8° 27' 14,287"" N","77° 19' 27,903"" W","ACANDÍ"
"3417","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","1,834821","Ninguna","8° 20' 54,706"" N","77° 13' 31,501"" W","ACANDÍ"
"7451","Polygon","2.020","T18PTQ_20200206T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,840356","Ninguna","8° 18' 58,063"" N","77° 12' 7,723"" W","ACANDÍ"
"4680","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Ganadería","1,858951","Ninguna","8° 28' 35,392"" N","77° 22' 22,209"" W","ACANDÍ"
"7449","Polygon","2.020","T18PTQ_20200206T153619_TCI_10m.jp2 - T18PTQ_20200201T153611_TCI_10m.jp2","Cultivo","1,869386","Ninguna","8° 18' 34,824"" N","77° 12' 37,949"" W","ACANDÍ"
"7477","Polygon","2.020","T18PTQ_20200211T153611_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","1,912701","Ninguna","8° 24' 3,599"" N","77° 9' 40,588"" W","ACANDÍ"
"9415","Polygon","2.021","T18PTQ_20201202T153619_TCI_10m.jp2 - T18PTQ_20210121T153619_TCI_10m.jp2","Cultivo","2,005104","Ninguna","8° 35' 5.031"" N","77° 22' 15.955"" W","ACANDÍ"
"7489","Polygon","2.020","T18PTQ_20200211T153611_TCI_10m.jp2 - T18PTQ_20200112T153611_TCI_10m.jp2","Cultivo","2,084877","Ninguna","8° 31' 22,446"" N","77° 22' 14,527"" W","ACANDÍ"
"11","Polygon","2.018","LC08_L1TP_010054_20170224_B4B6.tif - LC08_L1TP_010054_20180211_B4B6.tif","Frontera Agropecuaria","2,123109","Ninguna","8° 33' 9,307"" N","77° 21' 49,936"" W","ACANDÍ"
"9420","Polygon","2.021","T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20210121T153619_TCI_10m.jp2","Cultivo","2,128263","Ninguna","8° 32' 46.282"" N","77° 22' 37.535"" W","ACANDÍ"
"4710","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","2,132691","Ninguna","8° 22' 19,495"" N","77° 11' 55,924"" W","ACANDÍ"
"7479","Polygon","2.020","T18PTQ_20200211T153611_TCI_10m.jp2 - T18PTQ_20200206T153619_TCI_10m.jp2","Cultivo","2,134637","Ninguna","8° 25' 6,528"" N","77° 9' 32,693"" W","ACANDÍ"
"4709","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","2,198495","Ninguna","8° 22' 14,961"" N","77° 11' 45,433"" W","ACANDÍ"
"4732","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Ganadería","2,203745","Ninguna","8° 24' 50,323"" N","77° 10' 51,247"" W","ACANDÍ"
"4622","Polygon","2.019","T18PTQ_20190313T153619_TCI.jp2 - T18PTQ_20181228T153611_TCI.jp2","Ganadería","2,208452","Ninguna","8° 23' 35,535"" N","77° 8' 47,645"" W","ACANDÍ"
"4638","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","2,223113","Ninguna","8° 34' 35,621"" N","77° 21' 12,254"" W","ACANDÍ"
"9404","Polygon","2.021","T18PTQ_2020ACAN.tif - T18PTQ_20210302T153619_TCI_10m.jp2","Cultivo","2,260969","Ninguna","8° 17' 33.429"" N","77° 14' 8.124"" W","ACANDÍ"
"22","Polygon","2.018","LC08_L1TP_010054_20180211_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","2,27095","Ninguna","8° 17' 48,578"" N","77° 13' 39,925"" W","ACANDÍ"
"21","Polygon","2.018","LC08_L1TP_010054_20170803_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","2,279661","Ninguna","8° 36' 29,564"" N","77° 23' 55,099"" W","ACANDÍ"
"7415","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","2,301864","Ninguna","8° 32' 22,180"" N","77° 22' 37,513"" W","ACANDÍ"
"2948","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","2,315179","Ninguna","8° 17' 55,714"" N","77° 13' 35,360"" W","ACANDÍ"
"4678","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Ganadería","2,31945","Ninguna","8° 28' 45,771"" N","77° 22' 5,370"" W","ACANDÍ"
"4619","Polygon","2.019","T18PTQ_20190313T153619_TCI.jp2 - T18PTQ_20181228T153611_TCI.jp2","Ganadería","2,369068","Ninguna","8° 24' 8,215"" N","77° 9' 43,355"" W","ACANDÍ"
"4687","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Ganadería","2,374141","Ninguna","8° 28' 57,682"" N","77° 20' 58,248"" W","ACANDÍ"
"7398","Polygon","2.020","T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","2,411654","Ninguna","8° 20' 44,813"" N","77° 11' 4,409"" W","ACANDÍ"
"7410","Polygon","2.020","T18PTQ_20201107T153621_TCI_10m.jp2 - T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","2,413983","Ninguna","8° 32' 27,717"" N","77° 21' 3,029"" W","ACANDÍ"
"4716","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20180721T153621_TCI.jp2","Cultivo","2,414783","Ninguna","8° 29' 23,814"" N","77° 15' 37,206"" W","ACANDÍ"
"9406","Polygon","2.021","T18PTQ_20201202T153619_TCI_10m.jp2 - T18PTQ_20210302T153619_TCI_10m.jp2- T18PTQ_20210903T153621_TCI_10m.jp2","Cultivo","2,416018","Ninguna","8° 21' 22.520"" N","77° 11' 23.565"" W","ACANDÍ"
"3434","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","2,42076","Ninguna","8° 33' 20,121"" N","77° 21' 53,526"" W","ACANDÍ"
"9407","Polygon","2.021","T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20210302T153619_TCI_10m.jp2","Cultivo","2,448758","Ninguna","8° 20' 50.442"" N","77° 13' 49.065"" W","ACANDÍ"
"7395","Polygon","2.020","T18PTQ_20200903T153619_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","2,459229","Ninguna","8° 21' 42,529"" N","77° 10' 28,940"" W","ACANDÍ"
"4734","Polygon","2.019","T18PTQ_20190407T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Ganadería","2,473679","Ninguna","8° 23' 14,087"" N","77° 10' 50,287"" W","ACANDÍ"
"7492","Polygon","2.020","T18PTQ_20200112T153611_TCI_10m.jp2 - T18PTQ_20191024T153621_TCI_10m.jp2","Cultivo","2,496868","Ninguna","8° 31' 0,266"" N","77° 24' 50,411"" W","ACANDÍ"
"4630","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","2,525333","Ninguna","8° 31' 5,141"" N","77° 22' 58,283"" W","ACANDÍ"
"20","Polygon","2.018","LC08_L1TP_010054_20170803_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","2,525664","Ninguna","8° 36' 25,455"" N","77° 22' 8,164"" W","ACANDÍ"
"4644","Polygon","2.019","T18PTQ_20190527T153621_TCI_10m.jp2 - T18PTQ_20181014T153619_TCI.jp2","Cultivo","2,562757","Ninguna","8° 37' 8,468"" N","77° 22' 13,260"" W","ACANDÍ"
"9427","Polygon","2.021","T18PTQ_2020ACAN.tif - T18PTQ_20210302T153619_TCI_10m.jp2","Cultivo","2,562797","Ninguna","8° 21' 6.213"" N","77° 14' 51.271"" W","ACANDÍ"
"2889","Polygon","2.019","LC08_L1TP_010054_20190302_B26.tif - LC08_L1TP_010054_20181110_B27.tif","Cultivo","2,575419","Ninguna","8° 31' 16,349"" N","77° 21' 21,373"" W","ACANDÍ"
"2","Polygon","2.015","NA","Cultivo","2,590353","Ninguna","8° 31' 30,363"" N","77° 21' 23,206"" W","ACANDÍ"
"23","Polygon","2.018","LC08_L1TP_010054_20180211_B4B6.tif - LC08_L1TP_010054_20181110_B4B6.tif","Frontera Agropecuaria","2,621991","Ninguna","8° 18' 17,357"" N","77° 13' 37,516"" W","ACANDÍ"
